model,topic_id,is_outlier,name,document_count,top_terms,term_weights
bertopic_en,192,False,192_rice_fried_bowls_belly,15,"rice, fried, bowls, belly, empong, harvested, mapo, asians, tokwang, popular",rice:0.370414; fried:0.098777; bowls:0.091389; belly:0.052508; empong:0.052508; harvested:0.052508; mapo:0.052508; asians:0.052508; tokwang:0.052508; popular:0.045694
bertopic_en,193,False,193_said_told_jokingly_exactly,15,"said, told, jokingly, exactly, that, saying, myself, say, write, didn",said:0.194827; told:0.106643; jokingly:0.096424; exactly:0.071488; that:0.066836; saying:0.064293; myself:0.057184; say:0.051964; write:0.03995; didn:0.034218
bertopic_en,194,False,194_home_at_stay_prefer,14,"home, at, stay, prefer, staying, easier, peace, rather, instead, whatever",home:0.191052; at:0.094103; stay:0.081717; prefer:0.062114; staying:0.056282; easier:0.051397; peace:0.051397; rather:0.043123; instead:0.039733; whatever:0.037128
bertopic_en,195,False,195_ready_we_re_yet,14,"ready, we, re, yet, anything, tell, are, now, not, get",ready:0.599243; we:0.032061; re:0.031145; yet:0.029263; anything:0.027382; tell:0.023623; are:0.021869; now:0.021414; not:0.021244; get:0.020602
bertopic_en,196,False,196_farm_rabbits_goats_buffaloes,14,"farm, rabbits, goats, buffaloes, bites, huts, farms, pigs, chickens, there",farm:0.388695; rabbits:0.119873; goats:0.119873; buffaloes:0.068874; bites:0.068874; huts:0.059937; farms:0.059937; pigs:0.059937; chickens:0.054735; there:0.051806
bertopic_en,197,False,197_sex_baby_she_first,14,"sex, baby, she, first, newborn, hymen, libido, freezer, bleeds, sore",sex:0.181795; baby:0.123082; she:0.056247; first:0.051131; newborn:0.044194; hymen:0.044194; libido:0.044194; freezer:0.044194; bleeds:0.044194; sore:0.044194
bertopic_en,198,False,198_dream_dreaming_true_dreams,14,"dream, dreaming, true, dreams, brightness, mayuko, dreamed, mexico, may, come",dream:0.438053; dreaming:0.156445; true:0.148964; dreams:0.142868; brightness:0.089887; mayuko:0.078222; dreamed:0.078222; mexico:0.078222; may:0.077006; come:0.055862
bertopic_en,199,False,199_mask_white_brown_green,14,"mask, white, brown, green, colored, dancers, and, purple, masks, black",mask:0.422703; white:0.162037; brown:0.116006; green:0.07232; colored:0.066783; dancers:0.061666; and:0.054078; purple:0.053759; masks:0.053664; black:0.04607
bertopic_en,200,False,200_cook_kenji_served_decides,14,"cook, kenji, served, decides, family, evening, taught, cooks, years, good",cook:0.355469; kenji:0.063221; served:0.057734; decides:0.057734; family:0.056614; evening:0.050871; taught:0.050871; cooks:0.045937; years:0.043238; good:0.041869
bertopic_en,201,False,201_disappeared_missing_discord_deleted,14,"disappeared, missing, discord, deleted, also, camp, bubble, saying, suddenly, left",disappeared:0.469949; missing:0.148095; discord:0.12053; deleted:0.12053; also:0.101527; camp:0.095786; bubble:0.08936; saying:0.080366; suddenly:0.080366; left:0.069724
bertopic_en,202,False,202_cheese_fine_holes_less,14,"cheese, fine, holes, less, shield, shampoo, production, industry, green, more",cheese:0.423688; fine:0.193556; holes:0.139852; less:0.107155; shield:0.080353; shampoo:0.080353; production:0.080353; industry:0.080353; green:0.075388; more:0.069998
bertopic_en,203,False,203_computer_application_mac_new,14,"computer, application, mac, new, computers, jobs, share, create, showed, use",computer:0.29821; application:0.057645; mac:0.057645; new:0.05301; computers:0.050164; jobs:0.050164; share:0.050164; create:0.050164; showed:0.045811; use:0.04428
bertopic_en,204,False,204_danger_safe_protect_dangerous,14,"danger, safe, protect, dangerous, alert, dangers, ourselves, escaped, gets, ahead",danger:0.200734; safe:0.170862; protect:0.159398; dangerous:0.100367; alert:0.071666; dangers:0.071666; ourselves:0.062366; escaped:0.047785; gets:0.044028; ahead:0.044028
bertopic_en,205,False,205_brush_teeth_tooth_toothache,14,"brush, teeth, tooth, toothache, cavity, toothbrush, decaying, toothpaste, dentist, removed",brush:0.249554; teeth:0.241826; tooth:0.133092; toothache:0.09716; cavity:0.055824; toothbrush:0.055824; decaying:0.055824; toothpaste:0.055824; dentist:0.04858; removed:0.044364
bertopic_en,206,False,206_woman_looks_look_she,14,"woman, looks, look, she, manners, races, women, feminine, farmer, exactly",woman:0.168984; looks:0.091249; look:0.071562; she:0.071049; manners:0.06978; races:0.06978; women:0.068492; feminine:0.060725; farmer:0.060725; exactly:0.051735
bertopic_en,207,False,207_apologize_sorry_apologized_showing,14,"apologize, sorry, apologized, showing, nothing, right, should, have, up, didn",apologize:0.570167; sorry:0.294205; apologized:0.21073; showing:0.132583; nothing:0.041917; right:0.038709; should:0.037996; have:0.027786; up:0.025191; didn:0.023525
bertopic_en,208,False,208_monster_comes_ocean_desert,14,"monster, comes, ocean, desert, mountains, forest, brazil, from, came, left",monster:0.417058; comes:0.096244; ocean:0.092514; desert:0.087378; mountains:0.083203; forest:0.08307; brazil:0.062392; from:0.062338; came:0.059809; left:0.054139
bertopic_en,209,False,209_police_policeman_object_protecting,14,"police, policeman, object, protecting, witness, call, majority, jobs, scene, searched",police:0.328982; policeman:0.185027; object:0.062392; protecting:0.062392; witness:0.062392; call:0.061125; majority:0.054296; jobs:0.054296; scene:0.054296; searched:0.054296
bertopic_en,210,False,210_truth_tell_told_hear,14,"truth, tell, told, hear, honest, discovered, looking, own, really, think",truth:0.339686; tell:0.10679; told:0.080347; hear:0.064483; honest:0.053861; discovered:0.04844; looking:0.034166; own:0.030099; really:0.027161; think:0.027161
bertopic_en,211,False,211_fish_raw_grilled_marinating,13,"fish, raw, grilled, marinating, tuna, catfish, ever, eaten, fresh, empanadas",fish:0.326441; raw:0.241915; grilled:0.168507; marinating:0.075761; tuna:0.075761; catfish:0.075761; ever:0.072762; eaten:0.072762; fresh:0.060208; empanadas:0.060208
bertopic_en,212,False,212_gift_money_gifts_generous,13,"gift, money, gifts, generous, lottery, ronaldo, asks, accepts, spent, chief",gift:0.082235; money:0.068804; gifts:0.061666; generous:0.061666; lottery:0.061666; ronaldo:0.061666; asks:0.053664; accepts:0.053664; spent:0.053664; chief:0.049007
bertopic_en,213,False,213_knuckle_pandan_nonong_chuck,13,"knuckle, pandan, nonong, chuck, knuckles, popsicle, pie, area, ate, buko",knuckle:0.454486; pandan:0.327418; nonong:0.17093; chuck:0.156096; knuckles:0.13754; popsicle:0.098209; pie:0.098209; area:0.085465; ate:0.080888; buko:0.06877
bertopic_en,214,False,214_touch_touched_ourselves_tickle,13,"touch, touched, ourselves, tickle, wall, stick, bottle, paper, face, yours",touch:0.55355; touched:0.096424; ourselves:0.083911; tickle:0.083911; wall:0.076629; stick:0.071488; bottle:0.067519; paper:0.064293; face:0.050843; yours:0.050843
bertopic_en,215,False,215_each_other_together_hate,13,"each, other, together, hate, side, relationships, they, lovers, suitable, couple",each:0.231529; other:0.144282; together:0.12158; hate:0.085622; side:0.079041; relationships:0.076859; they:0.073578; lovers:0.066886; suitable:0.066886; couple:0.061081
bertopic_en,216,False,216_stood_stand_up_standing,13,"stood, stand, up, standing, climbed, set, aside, top, together, try",stood:0.44554; stand:0.271725; up:0.270343; standing:0.225128; climbed:0.129349; set:0.112564; aside:0.112564; top:0.082605; together:0.068203; try:0.064941
bertopic_en,217,False,217_neighbors_neighbor_digging_respect,13,"neighbors, neighbor, digging, respect, noisy, avoid, talked, instead, gone, hate",neighbors:0.363525; neighbor:0.234736; digging:0.079154; respect:0.068882; noisy:0.068882; avoid:0.052778; talked:0.048628; instead:0.048628; gone:0.045441; hate:0.044089
bertopic_en,218,False,218_earthquake_earthquakes_building_destroyed,13,"earthquake, earthquakes, building, destroyed, collapsed, floods, structure, trapped, withstand, occur",earthquake:0.318045; earthquakes:0.142065; building:0.091919; destroyed:0.083451; collapsed:0.059588; floods:0.059588; structure:0.059588; trapped:0.059588; withstand:0.059588; occur:0.059588
bertopic_en,219,False,219_tell_anyone_told_won,13,"tell, anyone, told, won, find, haven, yet, should, me, us",tell:0.376108; anyone:0.126205; told:0.077176; won:0.072183; find:0.051435; haven:0.050112; yet:0.042354; should:0.039995; me:0.03282; us:0.032734
bertopic_en,220,False,220_correct_yes_answer_probably,13,"correct, yes, answer, probably, sure, nope, think, so, but, your",correct:0.321465; yes:0.28529; answer:0.275355; probably:0.160706; sure:0.123447; nope:0.112532; think:0.060083; so:0.035457; but:0.034122; your:0.032577
bertopic_en,221,False,221_clock_seven_nine_example,13,"clock, seven, nine, example, starts, time, work, london, usually, sleep",clock:0.228371; seven:0.12629; nine:0.084193; example:0.054942; starts:0.054942; time:0.049338; work:0.046403; london:0.042097; usually:0.042097; sleep:0.041235
bertopic_en,222,False,222_chairs_dining_room_cheap,13,"chairs, dining, room, cheap, plastic, pink, near, four, gray, colored",chairs:0.363525; dining:0.280135; room:0.130419; cheap:0.035361; plastic:0.035361; pink:0.032581; near:0.030445; four:0.02954; gray:0.028717; colored:0.028717
bertopic_en,223,False,223_fell_slipped_floor_stumbled,13,"fell, slipped, floor, stumbled, tripped, stairs, plate, roof, part, hit",fell:0.549306; slipped:0.256396; floor:0.164109; stumbled:0.147314; tripped:0.147314; stairs:0.117072; plate:0.103155; roof:0.103155; part:0.090503; hit:0.087364
bertopic_en,224,False,224_porridge_beef_shrimp_cooking,13,"porridge, beef, shrimp, cooking, stew, roasting, tongue, duck, noel, ronny",porridge:0.333596; beef:0.278676; shrimp:0.159041; cooking:0.11797; stew:0.114888; roasting:0.100062; tongue:0.087078; duck:0.079521; noel:0.079521; ronny:0.079521
bertopic_en,225,False,225_up_give_gave_crash,12,"up, give, gave, crash, chances, second, given, hasn, hope, yet",up:0.272335; give:0.269066; gave:0.198344; crash:0.143333; chances:0.143333; second:0.124733; given:0.113908; hasn:0.091535; hope:0.053541; yet:0.043498
bertopic_en,226,False,226_de_cielo_tocino_turrones,12,"de, cielo, tocino, turrones, casuy, ronny, dindin, queso, bola, casoy",de:0.330234; cielo:0.282234; tocino:0.282234; turrones:0.150521; casuy:0.109884; ronny:0.100347; dindin:0.080638; queso:0.063135; bola:0.063135; casoy:0.063135
bertopic_en,227,False,227_wine_chose_bring_glass,12,"wine, chose, bring, glass, some, filled, factory, village, after, drink",wine:0.844046; chose:0.162263; bring:0.156945; glass:0.090678; some:0.089539; filled:0.088418; factory:0.088418; village:0.061969; after:0.042661; drink:0.042172
bertopic_en,228,False,228_pickled_pickles_pork_chicken,12,"pickled, pickles, pork, chicken, picky, pickle, eats, ben, ate, eat",pickled:0.526837; pickles:0.280973; pork:0.225787; chicken:0.166275; picky:0.102558; pickle:0.102558; eats:0.092923; ben:0.087374; ate:0.072799; eat:0.059435
bertopic_en,229,False,229_know_want_details_wanted,12,"know, want, details, wanted, research, telling, why, better, sure, to",know:0.11021; want:0.086611; details:0.082864; wanted:0.073551; research:0.072111; telling:0.055252; why:0.033088; better:0.032768; sure:0.031826; to:0.026854
bertopic_en,230,False,230_snowing_snow_snows_town,12,"snowing, snow, snows, town, storm, planes, snowed, january, february, covered",snowing:0.231284; snow:0.191653; snows:0.135739; town:0.133628; storm:0.099612; planes:0.07799; snowed:0.07799; january:0.07799; february:0.061979; covered:0.052002
bertopic_en,231,False,231_twenty_old_years_twenties,12,"twenty, old, years, twenties, forty, wiser, same, age, seventeen, muiriel",twenty:0.123908; old:0.117077; years:0.096231; twenties:0.064674; forty:0.064674; wiser:0.064674; same:0.059625; age:0.059625; seventeen:0.056282; muiriel:0.056282
bertopic_en,232,False,232_beer_alcohol_drinking_drink,12,"beer, alcohol, drinking, drink, duane, vodka, drinks, health, feel, friends",beer:0.303149; alcohol:0.240724; drinking:0.228273; drink:0.216885; duane:0.108231; vodka:0.108231; drinks:0.069119; health:0.069119; feel:0.051973; friends:0.040429
bertopic_en,233,False,233_dark_night_blessed_compassion,12,"dark, night, blessed, compassion, darkness, absence, ricardo, suddenly, heart, went",dark:0.304572; night:0.117299; blessed:0.080353; compassion:0.080353; darkness:0.080353; absence:0.080353; ricardo:0.069926; suddenly:0.053578; heart:0.044757; went:0.041896
bertopic_en,234,False,234_bring_food_shelter_survive,12,"bring, food, shelter, survive, help, refrigerator, brought, dirty, clothes, could",bring:0.399495; food:0.250184; shelter:0.12053; survive:0.104889; help:0.096618; refrigerator:0.095786; brought:0.069194; dirty:0.069194; clothes:0.059152; could:0.045023
bertopic_en,235,False,235_guests_gina_sally_salad,12,"guests, gina, sally, salad, cheered, linda, blast, wedding, spoiled, ones",guests:0.5269; gina:0.304838; sally:0.13558; salad:0.128054; cheered:0.091436; linda:0.091436; blast:0.091436; wedding:0.079571; spoiled:0.079571; ones:0.072665
bertopic_en,236,False,236_australia_year_going_sydney,12,"australia, year, going, sydney, next, hope, moved, thinking, abroad, vacation",australia:0.447724; year:0.114825; going:0.098629; sydney:0.07799; next:0.06831; hope:0.058265; moved:0.054611; thinking:0.049806; abroad:0.046252; vacation:0.046252
bertopic_en,237,False,237_sad_feel_feelings_bad,12,"sad, feel, feelings, bad, feels, strange, person, new, something, right",sad:0.371627; feel:0.268072; feelings:0.121451; bad:0.115643; feels:0.11091; strange:0.093056; person:0.052132; new:0.04278; something:0.042354; right:0.040746
bertopic_en,238,False,238_worry_bother_worried_needn,12,"worry, bother, worried, needn, disturbed, don, sorry, important, also, about",worry:0.332459; bother:0.240724; worried:0.240724; needn:0.108231; disturbed:0.094186; don:0.053629; sorry:0.048033; important:0.046361; also:0.045584; about:0.040248
bertopic_en,239,False,239_bike_ride_bicycle_afford,12,"bike, ride, bicycle, afford, repair, bikes, bill, new, free, needs",bike:0.492327; ride:0.188156; bicycle:0.156096; afford:0.098209; repair:0.098209; bikes:0.098209; bill:0.085465; new:0.060209; free:0.054703; needs:0.051784
bertopic_en,240,False,240_mistake_made_mistakes_intended,12,"mistake, made, mistakes, intended, spaniard, mistaken, calculator, purpose, admits, obviously",mistake:0.44719; made:0.169554; mistakes:0.165278; intended:0.103986; spaniard:0.103986; mistaken:0.103986; calculator:0.103986; purpose:0.103986; admits:0.090493; obviously:0.090493
bertopic_en,241,False,241_bamboo_made_vito_castle,12,"bamboo, made, vito, castle, built, build, hut, iron, bench, wood",bamboo:0.357052; made:0.157941; vito:0.107721; castle:0.087135; built:0.086167; build:0.063221; hut:0.057734; iron:0.057734; bench:0.057734; wood:0.053861
bertopic_en,242,False,242_use_twitter_used_quickly,12,"use, twitter, used, quickly, get, it, will, by, people, many",use:0.362112; twitter:0.205116; used:0.144163; quickly:0.069891; get:0.05036; it:0.041746; will:0.027426; by:0.027258; people:0.024867; many:0.019352
bertopic_en,243,False,243_first_came_pioneers_girls,12,"first, came, pioneers, girls, who, asked, remember, before, should, be",first:0.321055; came:0.197046; pioneers:0.123333; girls:0.07577; who:0.072251; asked:0.055765; remember:0.046708; before:0.036351; should:0.035345; be:0.030177
bertopic_en,244,False,244_him_henry_admires_envy,12,"him, henry, admires, envy, sound, support, ben, himself, song, everyone",him:0.125013; henry:0.110486; admires:0.110486; envy:0.110486; sound:0.087804; support:0.081913; ben:0.081913; himself:0.065523; song:0.063428; everyone:0.062751
bertopic_en,245,False,245_prayed_praying_pray_eva,11,"prayed, praying, pray, eva, prayer, festival, church, often, after, everyone",prayed:0.789842; praying:0.279704; pray:0.160706; eva:0.160706; prayer:0.160706; festival:0.107155; church:0.095306; often:0.077172; after:0.054296; everyone:0.045637
bertopic_en,246,False,246_how_dude_hey_are,11,"how, dude, hey, are, you, am, good, really, all, this",how:0.212135; dude:0.132583; hey:0.088403; are:0.050117; you:0.026835; am:0.02547; good:0.02547; really:0.024784; all:0.023765; this:0.01229
bertopic_en,247,False,247_family_miss_talk_anymore,11,"family, miss, talk, anymore, about, hate, needs, close, talking, town",family:0.387455; miss:0.072111; talk:0.05876; anymore:0.056653; about:0.046222; hate:0.046156; needs:0.043693; close:0.042608; talking:0.038197; town:0.035495
bertopic_en,248,False,248_trust_trusted_trusting_trustworthy,11,"trust, trusted, trusting, trustworthy, whoever, anymore, broke, else, anyone, cannot",trust:0.455917; trusted:0.177505; trusting:0.101987; trustworthy:0.101987; whoever:0.101987; anymore:0.069727; broke:0.055225; else:0.047012; anyone:0.046113; cannot:0.046113
bertopic_en,249,False,249_goodbye_left_sayoko_madrid,11,"goodbye, left, sayoko, madrid, say, saying, smiled, everyone, airport, said",goodbye:0.49562; left:0.142691; sayoko:0.123333; madrid:0.107328; say:0.099699; saying:0.082235; smiled:0.07577; everyone:0.070048; airport:0.068697; said:0.062299
bertopic_en,250,False,250_done_re_yet_isn,11,"done, re, yet, isn, almost, or, tell, are, when, with",done:0.823927; re:0.100763; yet:0.094673; isn:0.074902; almost:0.071901; or:0.046417; tell:0.038214; are:0.023585; when:0.023062; with:0.020838
bertopic_en,251,False,251_wrote_poet_article_hamlet,11,"wrote, poet, article, hamlet, published, poems, vague, writer, writing, who",wrote:0.320951; poet:0.209778; article:0.12053; hamlet:0.12053; published:0.12053; poems:0.12053; vague:0.104889; writer:0.095786; writing:0.061975; who:0.060522
bertopic_en,252,False,252_out_get_hook_here,11,"out, get, hook, here, impossible, office, way, off, ll, little",out:0.213882; get:0.18885; hook:0.098209; here:0.061385; impossible:0.060335; office:0.060335; way:0.046187; off:0.042808; ll:0.039428; little:0.031722
bertopic_en,253,False,253_hurt_traitor_betray_abetting,11,"hurt, traitor, betray, abetting, aiding, treason, considered, enemy, never, mean",hurt:0.293029; traitor:0.258036; betray:0.188372; abetting:0.108231; aiding:0.108231; treason:0.108231; considered:0.094186; enemy:0.075787; never:0.0638; mean:0.060285
bertopic_en,254,False,254_happen_explode_worst_situation,11,"happen, explode, worst, situation, let, again, might, think, same, cannot",happen:0.328963; explode:0.103986; worst:0.103986; situation:0.090493; let:0.070685; again:0.070265; might:0.061669; think:0.058316; same:0.047934; cannot:0.047018
bertopic_en,255,False,255_paris_germany_poland_austria,11,"paris, germany, poland, austria, kenya, places, eagle, reigned, lebanon, been",paris:0.17123; germany:0.139584; poland:0.121451; austria:0.06978; kenya:0.06978; places:0.06978; eagle:0.06978; reigned:0.06978; lebanon:0.06978; been:0.066892
bertopic_en,256,False,256_filipino_manila_presidents_office,11,"filipino, manila, presidents, office, cebuano, benigno, simeon, plunder, iii, alicia",filipino:0.239737; manila:0.214301; presidents:0.156445; office:0.110444; cebuano:0.089887; benigno:0.089887; simeon:0.089887; plunder:0.089887; iii:0.089887; alicia:0.089887
bertopic_en,257,False,257_shirt_green_white_purple,11,"shirt, green, white, purple, black, and, oliver, red, orange, brown",shirt:0.468689; green:0.155488; white:0.072579; purple:0.072239; black:0.061906; and:0.055898; oliver:0.050908; red:0.047495; orange:0.042608; brown:0.038971
bertopic_en,258,False,258_egypt_reached_vacation_hotels,11,"egypt, reached, vacation, hotels, domestic, upon, misr, previous, pyramids, aswan",egypt:0.349393; reached:0.079862; vacation:0.067637; hotels:0.057025; domestic:0.057025; upon:0.057025; misr:0.057025; previous:0.057025; pyramids:0.057025; aswan:0.057025
bertopic_en,259,False,259_born_october_th_august,11,"born, october, th, august, march, st, california, dimitri, mendeleev, april",born:0.29721; october:0.131861; th:0.111544; august:0.101032; march:0.075761; st:0.075761; california:0.075761; dimitri:0.075761; mendeleev:0.075761; april:0.06593
bertopic_en,260,False,260_hugged_hug_tightly_tried,11,"hugged, hug, tightly, tried, gave, give, big, me, they, want",hugged:0.752624; hug:0.687699; tightly:0.17093; tried:0.096396; gave:0.067951; give:0.061453; big:0.051624; me:0.046191; they:0.034188; want:0.02053
bertopic_en,261,False,261_plantations_banana_castle_gate,11,"plantations, banana, castle, gate, plants, next, there, opposite, statues, stream",plantations:0.25415; banana:0.220111; castle:0.117794; gate:0.06842; plants:0.067685; next:0.06256; there:0.044323; opposite:0.042572; statues:0.039715; stream:0.039715
bertopic_en,262,False,262_chicken_ricky_grain_chickens,11,"chicken, ricky, grain, chickens, leg, blind, cooking, class, favorite, cook",chicken:0.519609; ricky:0.110486; grain:0.096148; chickens:0.087804; leg:0.087804; blind:0.067877; cooking:0.065129; class:0.054223; favorite:0.049034; cook:0.045051
bertopic_en,263,False,263_patience_successful_persevere_requires,10,"patience, successful, persevere, requires, tried, succeed, fail, success, failed, without",patience:0.278518; successful:0.132583; persevere:0.132583; requires:0.132583; tried:0.130134; succeed:0.115378; fail:0.105365; success:0.105365; failed:0.098296; without:0.097727
bertopic_en,264,False,264_lake_bathe_bathed_boats,10,"lake, bathe, bathed, boats, freshwater, fished, poyang, cabin, mud, rented",lake:0.438053; bathe:0.156445; bathed:0.142868; boats:0.089887; freshwater:0.089887; fished:0.089887; poyang:0.089887; cabin:0.089887; mud:0.078222; rented:0.078222
