label,language,source,text
sports,tl,wikipedia_tl,"binibigay ng sumusunod na balangkas ang malawakang pananaw ng at pampaksang gabay sa estados unidos ng amerika: pangkalahatang pagpapatungkol bigkas sa ingles: mga daglat sa ingles: usa o us karaniwang pangalan ng bansa sa ingles: united states opisyal na pangalan ng bansa sa ingles: united states of america karaniwang mga endonimo: united states, u.s., o american opisyal na endonimo: united states of america mga panlipi sa ingles: american (bukod sa iba pa) bigkas sa tagalog: mga pangalan sa tagalog: estados unidos, estados unidos ng amerika, amerika, o tate (salitang balbal) mga daglat sa tagalog: eua o eu mga pang-uri sa tagalog: amerikano/amerikana o kano/kana (salitang balbal) mga pambansang kodigong iso : us, usa, 840 mga pangrehiyong kodigong iso: iso 3166-2:us country code top-level domain sa internet: .us heograpiya ng estados unidos ang estados unidos ay: ang malaking bansa lokasyon (50 estado): hilagang emisperyo at kanlurang emisperyo (maliban sa kanlurang isla ng aleutian) americas hilagang amerika hilagaing amerika oceania polynesia sonang oras: pamantayang oras ng atlantiko (utc-04), oras ng madaling araw ng atlantiko (puerto rico at ng united states virgin islands)"
sports,tl,wikipedia_tl,"ang sumusunod ay talaan ng mga mahalagang namatay noong 2010. kalimitan ang mga paglalahok ay ayon sa pagkakasunod-sunod na : pangalan, edad, bansa o dahilan ng pagiging tanyag, dahilan ng kamatayan, sanggunian. pebrero 2010 26 oscar obligacion, 86, artista at komedyanteng pilipino, sakit sa atay. enero 2010 28 mohammad-reza ali-zamani, c. 38, iranian activist, hanging. frank baker jr., 66, american baseball player (cleveland indians), heart failure. larbi belkheir, 72, algerian major general, interior minister (1991). bill binder, 94, american restaurateur (phillippe's). eduardo catalano, 92, argentine architect. patricia clarke, 90, british biochemist. josé eugênio corrêa, 95, brazilian roman catholic bishop of caratinga (1957–1978). margaret dale, 87, british dancer and television director. walter fondren, 73, american football player and conservationist, heart failure. george hanlon, 92, australian horse trainer, three-time melbourne cup winner, natural causes. mick higgins, 87, irish gaelic footballer, all-ireland senior football championship winner (cavan; 1947, 1948, 1952). alistair hulett, 57, scottish-born australian folk singer, liver failure. robert joffe, 66, american"
sports,tl,wikipedia_tl,"idinedetalye ng 2016 sa pilipinas ang mga mahahalagang pangyayaring naganap sa pilipinas sa taong 2016. panunungkulan pangulo: benigno s. aquino iii (liberal) (hanggang hunyo 30); rodrigo duterte (pdp–laban) (simula hunyo 30) pangalawang pangulo: jejomar c. binay, sr. (una) (hanggang hunyo 30); maria leonor g. robredo (liberal) (simula mayo 5, 2004) kongreso: pangulo ng mataas na kapulungan (senado): ika-16 na kongreso: franklin m. drilon (liberal) (hanggang hulyo 25) ika-17 na kongreso: aquilino m. pimentel iii (simula hulyo 25) ispiker ng mababang kapulungan (kapulungan ng mga kinatawan): ika-16 na kongreso:feliciano r. belmonte, jr. (liberal) (hanggang hulyo 25) ika-17 na kongreso: pantaleon d. alvarez (simula hulyo 25) punong mahistrado: maria lourdes p.a. sereno kaganapan enero enero, unang bahagi -- agad na iniutos ni pangulong aquino sa kanyang pamahalaan na panatilihing ligtas ang higit pa sa isang milyong manggagawang pilipino sa bansang saudi arabia, kasunod ng pagbitay sa isang klerigong shiite na nagpatindi pa ng alitan sa pagitan ng saudi arabia at iran. enero 8 -- nagsampa ang kagawaran ng ugnayang panlabas ng diplomatic protest laban sa mga test flight ng tsina sa"
sports,tl,wikipedia_tl,"ang 2014 philippine basketball association (pba) commissioner's cup, ang pangalawang kumperensiya ng panahong pba 2013–14. ang turnamento ay nagsimula noong marso 5 at natapos noong mayo 15, 2014. pinahihintulutan sa turnamentong ito ang mga koponan na magkaroon ng mga dayuhang manlalaro (import) na may hangganang taas na 6'11"" para sa huling dalawang koponang nagtapos sa nakaraang philippine cup at hangganang taas na 6'9"" para sa mga ibang koponan. pormat ang sumusunod ay ang susundin na pormat sa kabuuan ng kumperensiya: isang round-robin na eliminations; siyam na laro bawat koponan; ang mga koponan ay ihahanay batay sa kanilang pagkapanalo at pagkatalo. ang nangungunang walong koponan ay maglalaro sa quarterfinals. kung magkaroon ng tabla, magkakaroon ng laro para sa mga nagtabla para sa ika-2 at ika-8 pwesto. quarterfinals: qf1: #1 puwesto vs #8 puwesto (#1 pwesto twice-to-beat) qf2: #2 puwesto vs #7 puwesto (#2 pwesto twice-to-beat) qf3: #3 puwesto vs #6 puwesto (seryeng best-of-3) qf4: #4 puwesto vs #5 puwesto (seryeng best-of-3) semifinals (seryeng best-of-5): sf1: nanalo sa qf1 vs. nanalo sa qf4 sf2: nanalo sa qf2 vs. nanalo sa qf3 finals (seryeng best-of-5) mga nanalo sa"
sports,tl,wikipedia_tl,"ang basketbol sa palarong olimpiko sa tag-init 2008 ay ginaganap mula agosto 8 hanggang agosto 24 sa istadyum panloob ng wukesong sa beijing. nagkamit ng estados unidos ng mga medalyang ginto sa mga paligsahan ng kalalakihan at kababaihan. mga kaganapan ang 2 pangkat ng medalya ay igagawad sa mga sumusunod na kaganapan: basketbol na panlalaki basketbol na pambabae anyo ng paglalaro ang mga labindalawang kuponan ay nahahati sa dalawang pangkat na pangyugto ng paunang laro ng bawat anim na kuponan. ang mga apat na pangunahing kuponan mula sa mga pangkat ay makakapasok sa yugtong may kahanga-hangang antas. ang mga kuponan sa ikalimang puwesto mula sa mga pangkat ay nakaranggo sa ika-9-ika-10 batay sa kanilang tala. ang mga kuponan sa ikaanim na puwesto mula sa mga pangkat ay nakaranggo sa ika-11-ika-12 batay sa kanilang tala. sa kwarterpinal, ang mga labanan ay ang mga sumusunod: a1 laban sa b4, a2 laban sa b3, a3 laban sa b2 at a4 laban sa b1. ang mga inalis na kupoann sa kwarterpinal ay nakaranggo sa ika-5 hanggang ika-8 batay sa tala ng kanilang paunang laro ang mga nanalong kuponan mula sa kwarterpinal ay maglalaro sa timpalak na laro: a1/b4 laban sa a3/b2 at a2/b3 laban sa"
sports,tl,wikipedia_tl,"si pauliasi m. taulava (ipinanganak noong marso 2, 1973 sa california, estados unidos), o mas kilala bilang asi taulava, ay isang pilipinong manlalaro ng basketbol na kasapi ng koponang nlex road warriors ng philippine basketball association. kasapi rin siya ng pambansang koponan ng basketbol ng pilipinas sa mga kumpetisyong sinasalihan ng iba't ibang bansa. philippine basketball league noong taong 1997, pumasok si taulava sa philippine basketball league, kung saan naglaro siya para sa blu detergent. philippine basketball association mobiline/talk 'n text phone pals noong 1999, pumasok si taulava sa philippine basketball association, matapos mabigyan siya ng kontrata mula sa mobiline phone pals. noong 2003, napanalunan ni taulava ang karangalang most valuable player ng pba, at napanalunan rin ng phone pals ang 2003 pba all-filipino cup. coca-cola tigers noong 2007, napapaunta si taulava sa koponang coca-cola tigers. meralco bolts noong setyembre 22, 2010, siya ay napunta sa meralco bolts bilang kapalit nina jason misolas at khasim mirza bilang bahagi ng three-team deal sa barako bull energy boosters. mga nagawa pba miyembro ng pba 5,000 point club 2003 pba most valuable player"
sports,tl,wikipedia_tl,"ang dota 2 ay isang libreng larong labanan sa isang lugar na pangmaramihang manlalaro sa internet na ginawa at nilinang ng valve corporation. nilabas ang laro para sa microsoft windows, os x at linux noong hulyo 2013, pagkatapos ng pampublikong ""beta testing"" na yugto na nagsimula noong 2011, at naging nag-iisang kasunod sa larong ""defense of the ancients"", isang ""mod"" para sa ""warcraft iii: reign of chaos"" at ""expansion pack"" na ""the frozen throne"". ang dota 2 ang isa sa pinakaaktibong laro sa ""steam"" na umaabot ng lampas isang milyong magkakasabay manlalaro. ang dota 2 ay nilalaro ng dalawang grupo na may limang manlalaro bawat isa, at may base sa bawat sulok ng mapa. mananalo ang isang grupo kapag masira na nila ang ""ancient"" ng kalaban. may 111 na tauhan na may kanya-kanyang kapangyarihan at estilo ng paglalaro na pwedeng pagpilian. habang naglalaro, ang bawat manlalaro ay nag-iipon ng pera, sandata, at ""experience points"" para sa kanilang tauhan. sinimulang gawin ang dota 2 noong 2009 kasama si icefrog, ang namumunong taga-disenyo ng dota na ""mod"", pagkatapos siyang kunin ng valve. nakalikom ng maraming papuri ang dota 2 dahil sa ""gameplay"", kalidad ng produksyon, at pagiging"
sports,tl,wikipedia_tl,"ang earthbound (kilala bilang mother 2: giygas strikes back sa japan) ay isang papel na ginagampanan ng paglalaro ng video na binuo ng ape inc. at hal laboratory at inilathala ng nintendo para sa super nintendo entertainment system. ang pangalawang pagpasok sa mother seryeng, una itong inilabas sa japan noong agosto 1994, at sa hilagang amerika noong hunyo 1995. bilang ness at ang kanyang partido ng apat, ang manlalaro ay naglalakbay sa mundo upang mangolekta ng melodies mula sa walong sanctuaries upang talunin ang masamang dayuhang puwersa na si giygas. ang earthbound ay may isang mahabang panahon ng pag-unlad na na-span ng limang taon. ang mga nagbabalik na kawani nito mula sa mother (1989) ay kasama ang manunulat / direktor na si shigesato itoi at nangungunang programmer na si satoru iwata, pati na rin ang mga kompositor na sina keiichi suzuki at hirokazu tanaka, na nagsama ng magkakaibang hanay ng mga estilo sa soundtrack, kasama ang salsa, reggae, at dub. karamihan sa iba pang mga kawani ng kawani ay hindi nagtrabaho sa orihinal na ina, at ang laro ay dumating sa ilalim ng paulit-ulit na banta ng pagkansela hanggang sumali si iwata sa koponan. orihinal na naka-iskedyul para"
news,tl,wikipedia_tl,"africa pangulo – abdelaziz bouteflika, pangulo ng algeria (1999–kasalukuyan) punong ministro - abdelmalek sellal, punong ministro ng algeria (2014–kasalukuyan) pangulo – josé eduardo dos santos, pangulo ng angola (1979–kasalukuyan) pangulo – yayi boni, pangulo ng benin (2006–kasalukuyan) pangulo – ian khama, pangulo ng botswana (2008–kasalukuyan) pangulo - michel kafando, interim na pangulo ng burkina faso (2014–kasalukuyan) punong ministro - yacouba isaac zida, pasamantalang (acting) punong ministro ng burkina faso (2014–kasalukuyan) pangulo – pierre nkurunziza, pangulo ng burundi (2005–kasalukuyan) pangulo – paul biya, pangulo ng cameroon (1982–kasalukuyan) punong ministro – philémon yang, punong ministro ng cameroon (2009–kasalukuyan) pangulo – jorge carlos fonseca, pangulo ng cape verde (2011–kasalukuyan) punong ministro – josé maria neves, punong ministro ng cape verde (2001–kasalukuyan) pinuno ng estado - catherine samba-panza, pinuno ng estado ng transisyon ng central african republic (2014–kasalukuyan) punong ministro – mahamat kamoun, punong ministro ng central african republic (2014–kasalukuyan) pangulo – idriss déby, pangulo ng chad (1990–kasalukuyan) punong ministro –"
news,tl,wikipedia_tl,"ang panahon ng bagyo sa pasipiko ng 2020 ay isang medyo aktibong panahon sa taunang pamumuo ng mga bagyo sa hilagang-kanlurang bahagi ng karagatang pasipiko. buong taon ito, kahit na madalas nabubuo ang mga bagyo mula mayo hanggang oktubre. di natural ang katahimikan ng unang bahagi ng panahong ito, kung saan tanging 4 lamang na sistema at isang malakas na bagyo ang naitala pagsapit ng hulyo. dagdag pa rito, ito ang kauna-unahang panahon na walang naitalang ni isang bagyo sa buwan ng hulyo simula pa noong unang nagsimula ang maasahang pagtatala sa mga ito. ang unang bagyong nabuo sa rehiyon, si bagyong ambo, ay nabuo noong 8 mayo. ang pagsisimulang ito ay ang pang-anim sa pinakanahuling simula sa kasaysayan - mas maaga lang nang kaunti kaysa noong taong 1973. ito rin ang pinakanahuling simula simula pa noong 2016. mas aktibo ang karagatang atlantiko kaysa rito, na tanging nangyari lamang noong taong 2010 at 2005. bagamat di masyado aktibo ang panahon noong mga unang buwan nito, ang huling kalahati naman nito ay masyadong aktibo, na lalo pang pinalala ng pandemya ng covid-19. noong agosto, magkakasunod na binayo ng tatlong malalakas na bagyo, sina bagyong igme (bavi), julian"
news,tl,wikipedia_tl,"ang lungsod ng maynila (, espanyól: ciudad de manila, ingles: city of manila), kilala bilang maynila, ay ang punong-lungsod at ang pangalawang pinakamataong lungsod ng pilipinas. mataas ang pagkaurbanisado, ito ang lungsod na may pinakamakapal na dami ng tao sa buong mundo noong 2019. tinuturing ang maynila na isang pandaidigang lungsod at grinado bilang isang lungsod–alpha (o alpha – city) ng globalization and world cities research network (gawc). ito ang unang lungsod sa bansa na naka-karta (o may sariling saligang-batas), na itinalaga ng batas ng komisyon ng pilipinas blg. 183 ng hulyo 31, 1901. naging awtonomo ito nang napasa ang batas republika blg. 409, ""ang binagong karta ng lungsod ng maynila"", noong hunyo 18, 1949. tinuturing ang maynila bilang bahagi ng orihinal na pangkat ng mga pandaigdigang lungsod dahil lumawig ang network nitong pang-komersyo sa karagatang pasipiko at kumonekta sa asya ang kastilang mga amerika sa pamamagitan ng kalakalang galeon; nang nagawa ito, tinatakan nito ang unang pagkakataon sa kasaysayan ng mundo na naitatag ang isang hindi naabalang kadena ng ruta ng kalakalan na pumapalibot sa planeta. ito ang isa sa mga pinakamatao at pinakamabilis na"
news,tl,wikipedia_tl,"ang talaan ng mga bagyo sa pilipinas ay naka hanay na alpabeto sa bagyo sa pilipinas ito ay sumusunod sa bawat patlang ng philippine area of responsibility o (par) taong 1997 na likhain ang ""panahon ng bagyo sa hilagang-kanlurang pasipiko"". mga bagyong nag-landfall sa pilipinas buod ng bagyo listahan ng mga sunod-sunod na bagyo sa pilipinas kategorya ng bagyo super bagyo super bagyo 4 bagyo 3 bagyo 2 bagyo 1 bagyo severe tropikal bagyo tropikal bagyo tropikal depresyon 1. super bagyong yolanda (haiyan) ang super bagyong yolanda o haiyan ay ang ika-unang pinakamalakas na bagyong dumaan sa kasaysayan ng pilipinas noong nobyembre 8, 2013 na namuo sa karagatang pasipiko noong nobyembre 5, ang super bagyong haiyan ay ang ikalawang bagyo sa ""deadliest typhoon"" pagkatapos noong 1881 bagyong haiphong. ang bagyong yolanda ay maituturing na ""delubyo"" na may kasamang ""daluyong"" ito ay tumama sa silangang kabisayaan ang matinding pinuruhan nito ay mga bayan ng guiuan at lungsod tacloban matapos ang pagtawid sa bayan ng dulag, leyte, nagtaas ang pagasa ng signal #4 sa mga lalawigang dadaanan nito. kapalitan: 2. super bagyong juan (megi) ang super bagyong megi o juan ay ang ikalawang sa mga"
news,tl,wikipedia_tl,"ang panahon ng bagyo sa hilagang-kanlurang pasipiko ng 2018 isang mas mataas na panahon na nagdulot ng 29 bagyo, 13 bagyo, at 7 na bagyo. ito ay isang kaganapan sa taunang pag-ikot ng tropikal na pagbuo ng bagyo, kung saan bumubuo ang tropikal na mga bagyo sa kanlurang karagatang pasipiko. ang panahon ay tumatakbo sa buong 2018, bagaman ang karamihan sa tropikal na mga cyclone ay kadalasang bumubuo sa pagitan ng mayo at oktubre. ang unang pinangalanang bagyo ng bolaven, na binuo noong enero 3, habang ang huling tinaguriang bagyo, man-yi, ay nawala noong nobyembre 28. ang unang bagyo ng panahon, ang jelawat, ay umabot sa katayuan ng bagyo noong marso 29, at naging unang super typhoon ng ang taon sa susunod na araw. pana-panahong mga pagtataya sa panahon ng taon, maraming nasyonal na mga serbisyo sa meteorolohiko at ahensya ng agham ang nagtataya kung gaano karami ang tropikal na mga bagyo, tropikal na bagyo, at bagyo sa isang panahon at/o kung gaano karami ang mga tropikal na cyclone na nakakaapekto sa isang partikular na bansa. kabilang sa mga ahensya na ito ang tropical storm risk (tsr) consortium ng university college london, pagasa at central weather bureau ng taiwan. ang unang"
news,tl,wikipedia_tl,"napetsahan ang pinakamaagang aktibidad ng hominin sa kapuluang pilipinas ng hindi bababa sa 709,000 taon na nakalipas. nasa pulo ng luzon ang homo luzonensis, isang espesye ng sinaunang mga tao, noong mga hindi bababa sa 67,000 taon na nakalipas. nagmula sa yungib ng tabon sa palawan ang pinakamaagang kilalang makabagong anatomikong tao na nabuhay ng mga 47,000 taon nakalipas. ang mga negrito ang unang pangkat na unang nanirahan sa pilipinas bago ang naitalang kasaysayan nito. noong mga 3000 bc, naglayag ang mga austronesyo, na siyang mayorya ng kasalukuyang populasyon, mula sa taiwan patimog hanggang narating ang mga pulo na tinatawag ngayong pilipinas. ang pinakamaagang naitalang kasaysayan ng pilipinas ay matatagpuan sa inskripsiyon sa binatbat na tanso ng laguna na mayroong petsang 822 shaka (900 ad sa kalendaryong gregoryano). nilalahad sa inskripsyon ang pagpatawad sa pakakautang ng isang tao na nagngangalang namwaran, kasama ang kanyang mga anak na si dayang angkatan at bukah. ang unang tala na pagbisita na mula sa kanluran ay ang pagdating ni ferdinand magellan sa pulo ng homonhon, sa timog-silangan ng samar noong marso 16, 1521. nagtayo ng mga permanenteng paninirahan sa"
news,tl,wikipedia_tl,"ang panahon ng bagyo sa hilagang-kanlurang pasipiko ng 2009 ay walang opisyal na hangganan, ngunit karamihan ng mga bagyo (tropical cyclones) ay kadalasang nabubuo tuwing buwan ng mayo hanggang nobyembre. sa mga petsang ito kadalasan madalas mabuo ang mga bagyo sa hilagang-kanlurang pasipiko. ang saklaw ng artikulong ito ay limitado lamang sa karagatang pasipiko, hilaga ng ekwador, at kanluran ng international date line. ang mga bagyo na nabubuo sa silangan ng international date line, hilaga ng ekwador ay tinatawag na hurricane o bagyo. ang mga bagyong mabubuo sa hilagang-kanlurang pasipiko ay binibigyan ng pangalan ng japan metrological agency. ang mga bagyong na nabuo ay binibigyan ng numero na may hulapi na ""w"" ng joint typhoon warning center ng estados unidos. sa karagdagan, ang pangasiwaan ng palingkurang atmosperiko, heopisikal at astronomiko ng pilipinas (pagasa) ay nagbibigay din ng pangalan sa mga bagyo (kasama ang mga tropical depressions) na pumasok o nabuo sa pilipinas. ang mga pangalang ito ay hindi pangkaraniwang ginagamit sa labas ng pilipinas. tinatayang bilang ng bagyo simula nang taong 2000, ang laboratory for atmospheric research sa city of university sa hong"
news,tl,wikipedia_tl,"batay sa kasaysayan ng maynila, noong ika-13 siglo, ang sinaunang lungsod ng maynila ay binubuo ng mga tindahan at opisinang tagatanggap sa may tabi ng baybayin ng ilog pasig, na nasa hilaga ng mga makalumang pamayanan. ang opisyal na pangalan na binigay ng mga malay sa lungsod ay seludong o selurung, na ginamit din sa isang rehiyon sa pulo ng luzon, at inimumungkahi na ito ang kabisera ng kaharian ng tondo. ang lungsod ay nakilala rin sa pangalan na binigay ng mga pangkat etnikong mga tagalog, ang maynila, unang nakilala bilang maynilad. ang pangalan ay mula sa salitang nila, isang uri ng halamang mabulaklak na tumutubo sa baybayin ng look, na ginagamit para gumawa ng sabon para sa pakikipagkalakalan; nanggaling ito sa salitang may mila, na may unlaping ma- na tumutukoy kung saan ang isang lugar ay mayroong isang malagong bagay (ang nila ay pwedeng sanskrit na nila ""punong indigo""). (ang sinasabing naging pangalan ng halaman ay nilad ay kathang isip lamang.) ang lungsod ay may humigit sa 100 mga parke na nakakalat sa buong lungsod. ang maynila ang naging upuang kolonyal na pamahalaan ng espanya noong opisyal na pinamahalaan ang mga isla ng pilipinas ng tatlong siglo simula 1565"
news,tl,wikipedia_tl,"ang panahon ng bagyo sa pasipiko ng 2021 ay ang panahon ng bagyo na taunang nagaganap sa hilagang-kanlurang bahagi ng karagatang pasipiko. bagamat taunan, nagiging aktibo ito pagsapit ng buwan ng mayo. limitado ang artikulong ito sa karagatang pasipikong nasa hilaga ng ekwador sa pagitan ng 100° silangan at ika-180 meridyan. sa loob ng bahaging ito ng pasipiko, may dalawang pangunahing ahensiyang nagpapangalan sa mga bagyo na nagiging dahilan para magkaroon ng dalawang pangalan ang iisang bagyo. papangalanan ng ahensiyang pampanahon ng hapon (japan meteorological agency, jma) ang isang sama ng panahon kung ito ay may 10-minutong napapanatiling bilis ng hangin na hindi bababa sa 65 kilometro kada oras (40 milya kada oras) saanman sa nasasakupang lugar, samantalang pinapangalanan naman ng pangasiwaan ng pilipinas sa serbisyong atmosperiko, heopisiko, at astronomiko (pagasa) ang mga dumadaan na bagyo o nagiging depresyong tropikal (tropical depression) sa loob ng kanilang lugar ng responsibilidad sa pagitan ng 135° sa silangan hanggang 115° sa silangan at sa pagitan ng 5° hilaga hanggang 25° hilaga kahit na wala pang binibigay na pangalan ang jma. ang mga minamanmanan na depresyon ng"
news,tl,wikipedia_tl,"ang panahon ng bagyo sa pilipinas ay isang dekadang napapanahon sa loob ng pilipinas at philippine area of responsibility, taong 2000 ay nagpulungan at nag paligsahan ang pagasa sa bawat ipapangalan sa mga bagyong dadaan at papasok sa pilipinas sa natatakdang panahon, ito ay binigyang daan upang malaman ang lawak ng pinsala, fatality at nawalang gross sa mga lugar na dinaanan ng bagyo, ito ay nakahanay sa alpabetikong ""a"" hanggang ""z"" maliban sa letrang ""x"" na hindi na binigyang pansin. ang bawat bagyo ay binigyan rin ng bawat kategorya. at dinagdagan ng auxiliary names at list. daantaon dekada 2000-2020 mga rinetirong pangalan milyon milyon ang mga nasisirang imprastraktura, mga pang kabuhayan ang mga nasira nang mga nagdaang bagyo taon-taon, tinatayang aabot sa bilyon bilyon ang napinsala. kaya't gumawa nang listahan nang mga retiradong bagyo rito sa pilipinas. 2000 2001 2002 2003 2004 2005 2006 2007 2008 ang panahon ng bagyo sa hilagang- kanlurang pasipiko ng 2008, ay walang opisyal na hangganan, ngunit karamihan ng mga bagyo (tropical cyclones) ay kadalasang nabubuo tuwing buwan ng mayo hanggang nobyembre. ang saklaw ng artikulong ito ay limitado lamang sa karagatang pasipiko,"
news,tl,wikipedia_tl,1500s 1521: marso 16 - dumating at natuklasan ni ferdinand magellan ang pilipinas; dumaong sa samar; inangkin ang mga isla para sa espanya. marso 31 - idinaos ang kauna-unahang misa sa isla limasawa. abril 27 - labanan sa mactan; napatay si magellan ng mga tauhan ni lapu-lapu. 1542 nobyembre 1 - ipinangalan ni ruy lópez de villalobos ang arkipelagong felipinas kay haring felipe ii ng espanya. 1543 - pinangalanan ni ruy lópez de villalobos ang mga pulo na las islas filipinas. 1565: pebrero 18 - dumaong si miguel lópez de legazpi sa isla ng samar at sinakop ito para sa espanya. itinatag ni miguel lópez de legazpi ang unang permanenteng pamayanang espanyol sa bansa. 1570 - sinakop ang maynila at ginawang isang lungsod ng espanya. 1571: mayo 19 - tinalo ni legazpi si rajah sulayman; inangkin niya ang maynila para sa espanya. 1600s 1611 - itinatag ang unibersidad ng santo tomas. 1647: hunyo 10 - nilusob ng mga barkong olandes ang cavite; kalaunan ay tinalo ng mga espanyol. 1700s 1762: oktubre 4 - kinubkob ng mga pwersang briton ang intramuros (walled city); kalaunan ay muli itong nakuha ng mga espanyol. kinuha ng british east india company ang maynila. 1763 - ibinalik ng kasunduan sa
news,tl,wikipedia_tl,"ang gobyerno ng belhika sa londres (, ), na kilala rin bilang pamahalaang pierlot iv, ay ang nadistiyerong gobyerno ng belhika mula oktubre 1940 hanggang setyembre 1944 noong ikalawang digmaang pandaigdig. pinagtatlo ang gobyerno na kinasasangkutan ng mga ministro mula sa partido ng katoliko, liberal at manggagawa. matapos ang pagsalakay ng belhika ng alemanyang nazi noong mayo 1940, tumakas ang belhikang gobyerno, sa ilalim ni punong ministro hubert pierlot, sa bordeaux, pransya muna at pagkatapos sa londres, kung saan itinatag ang sarili bilang ang tanging lehitimong representasyon ng belhika sa mga kaalyado. sa kabila ng pagkakawala ng awtoridad sa sarili nitong bansa, pinamahalaan ng pamahalaan ang belhikang congo at nakipag-areglo sa mga iba pang kapangyarihang kaalyado tungkol sa muling pagtatatag pagkatapos ng digmaan. kabilang sa mga nagawang kasunduan ng disteradong pamahalaan sa panahon ng giyera ang pundasyon ng adwanang unyon ng benelux at pagkasali ng belhika sa mga nagkakaisang bansa. naimpluwensiyahan din ng pamahalaan ang belhikang disteradong hukbo at tinangka na panatilihin ang pag-uugmaan sa resistensyang pailalim. sanligan sa pampulitikang aspeto, naduminahan"
news,tl,wikipedia_tl,"ang artikulong ito ay nagbibigay ng isang pangkalahatang-ideya sa mga pinakamahahalagang mga kaganapang nangyari sa taong 2008 sa pilipinas. panunungkulan pangulo: gloria macapagal-arroyo pangalawang pangulo: noli de castro kongreso ng pilipinas: ika-14 na kongreso ng pilipinas pangulo ng mataas na kapulungan (senado): manuel villar (hanggang nobyembre 17); juan ponce enrile (mula nobyembre 17) ispiker ng mababang kapulungan (kapulungan ng mga kinatawan): jose de venecia jr. (hanggang pebrero 5); prospero nograles (mula pebrero 5) punong mahistrado ng kataas-taasang hukuman ng pilipinas: reynato puno kaganapan enero enero 2 - si lieutenant general pedrito cadungog ay itinalaga bilang bagong kumander ng philippine air force (paf). enero 9 -- dalawang tao ang namatay at maraming nasugatan sa pagdiriwang ng itim na nazareno sa quiapo, maynila. enero 14—lumaya na si norberto manero mula sa bilibid sa pagpapahintulot ng kalihim ng hukom na si raul gonzales. enero 18 - ibinasura ng korte suprema ng pilipinas ang apila ni loren legarda na naghain laban sa pagkahalal sa pangalawang pangulo sa halalan ng 2004. ayon kay legarda, si noli de castro ay nagwagi sa halalan sa pamamagitan ng"
news,tl,wikipedia_tl,"ang panahon ng bagyo sa pasipiko ng 2022 ay ang paparating na panahong bagyo na taunang nagaganap sa hilagang-kanlurang bahagi ng karagatang pasipiko. bagamat taunan, nagiging aktibo ito pagsapit ng buwan ng mayo o hunyo. kabilang ang hilagang-silangan sa karagatang pasipiko, mayron dalawang magkaibang ahensya naka assign na pangalan sa bawat tropikal bagyo na nagreresulta sa pagpangalan ng dalawang pangalan ang japan meteorological agency (jma). ang pagasa ay nagbibigay lamang ng mga pangalan sa bagyo, kung ang isang magiging ganap o papasok na bagyo ay papasok sa philippine area of responsibility (par), ang mga ahensya ng jma at jtwc ay patuloy na naka-antabay sa mga papasok at mabubuong bagyo. seasonal summary ginagamit sa timeline na ito ang mga pangalang binigay ng pagasa, kung saan makikita sa loob ng mga panaklong ang pangalang internasyonal nito. para naman sa mga bagyong may isang pangalan lamang, ginagamit ang pangalan ng pagasa kung may binigay ito, kundi gagamitin ang pangalang internasyonal nito, una jma bago ang jtwc. mga sistema nasa loob ng sakop na responsibilidad ng pilipinas 2. bagyong agaton (megi) noong abril 8, ang jtwc sumulat ng lawak at area mula 359 na"
news,tl,wikipedia_tl,"ang mga kaguluhan sa stonewall ay isang serye ng mga magkakasunod at mararahas na pagkilos laban sa pagsalakay ng mga pulis na naganap noong madaling araw ng 28 hunyo 1969, sa stonewall inn, sa greenwich village, isang distrito ng lungsod ng bagong york. sinasabi na ang paglaban na ito ay ang kauna-unahan sa kasaysayan ng amerika kung saan ang mga tao sa komunidad ng mga homoseksuwal ay lumaban laban sa sinusuportahan ng pamahalaang pag-uusig laban sa mga minoryang seksuwal, at ito ang naging marka nang simula ng kilusang karapatan ng mga homoseksuwal sa estados unidos at sa buong daigdig. humaharap ang mga amerikanong bakla at lesbyana noong dekada '50 at '60 sa mas matinding sistemang legal na laban sa mga homoseksuwal kaysa sa ilang bansang kasama sa kasunduan ng warsaw. ang mga nangunang pangkat ng mga homoseksuwal sa estados unidos ay naghangad na patunayan na maaaring maisama sa lipunan ang mga bakla, at pinapaburan nila ang hindi komprontasyunal na edukasyon para sa mga homosekuswal at heteroseksuwal. sa huling mga taon ng dekada '60, gayunman, ay naging magulo, dahil maraming mga kilusang panlipunan ang aktibo, kasama na ang kilusang karapatang sibil ng mga"
